name,mmsi,imo,call_sign,vessel_type__sub_type,gross_tonnage,deadweight,length,year_built,built_at_(shipyard),country,url
BAILEY MARIE,316042725,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/bailey-marie-mmsi-316042725
BAJAS,257059640,-,LH3094,Fishing / FISHING,-,-,10 m,-,-,Norway,https://magicport.ai/vessels/fishing/bajas-mmsi-257059640
BALAJI I,897028700,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/balaji-i-mmsi-897028700
BALDER,257053910,-,LD2077,Fishing / FISHING,-,-,7 m,-,-,Norway,https://magicport.ai/vessels/fishing/balder-mmsi-257053910
BAMA EXPRESS V,367727050,-,WDI7272,Unspecified / OTHER,-,-,-,-,-,Usa,https://magicport.ai/vessels/unspecified/bama-express-v-mmsi-367727050
BANARLY VI,877809300,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/banarly-vi-mmsi-877809300
BANARLY7,877810800,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/banarly7-mmsi-877810800
BANDAR NELAYAN 155,525600498,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bandar-nelayan-155-mmsi-525600498
BANDAR NELAYAN 216,525800608,-,YEA5387,Fishing / FISHING,-,-,9 m,-,-,Indonesia,https://magicport.ai/vessels/fishing/bandar-nelayan-216-mmsi-525800608
BANDAR NELAYAN 222,525600100,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bandar-nelayan-222-mmsi-525600100
BANDAR NELAYAN 260,525800516,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bandar-nelayan-260-mmsi-525800516
BANDAR NELAYAN 270,525800519,-,YEA5840,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bandar-nelayan-270-mmsi-525800519
BANDAR NELAYAN 309,525800523,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bandar-nelayan-309-mmsi-525800523
BANDAR NELAYAN 82,525800508,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bandar-nelayan-82-mmsi-525800508
BANJOTAKAMIYAMARU 8,431012087,-,-,Fishing / FISHING,-,-,12 m,-,-,Japan,https://magicport.ai/vessels/fishing/banjotakamiyamaru-8-mmsi-431012087
BANSEIMARU NO.38,431017922,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/banseimaru-no38-mmsi-431017922
BAO FENG 001,412201001,-,0015049,Fishing / FISHING,-,-,24 m,-,-,China,https://magicport.ai/vessels/fishing/bao-feng-001-mmsi-412201001
BAO TH I 66 BD,477960135,-,1234567,Fishing / FISHING,-,-,26 m,-,-,-,https://magicport.ai/vessels/fishing/bao-th-i-66-bd-mmsi-477960135
BAO3 3,412212363,-,-,Fishing / FISHING,-,-,27 m,-,-,China,https://magicport.ai/vessels/fishing/bao3-3-mmsi-412212363
BARBARA B,235097082,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/barbara-b-mmsi-235097082
BARKER BOYS,316043448,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/barker-boys-mmsi-316043448
BARUNA JAYA MAKMUR,525800895,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/baruna-jaya-makmur-mmsi-525800895
BARUTUSIPUTRA PAKPAK,525124888,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/barutusiputra-pakpak-mmsi-525124888
BAY FISHER 2020,316044739,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/bay-fisher-2020-mmsi-316044739
BAY WATCH 2017,316005850,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/bay-watch-2017-mmsi-316005850
BAYU SENTOSA IV,525700904,-,YE3498,Fishing / FISHING,-,-,60 m,-,-,Indonesia,https://magicport.ai/vessels/fishing/bayu-sentosa-iv-mmsi-525700904
BBBBBB,200012330,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bbbbbb-mmsi-200012330
BBBBBB,800044450,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bbbbbb-mmsi-800044450
BBBBBB,800054302,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bbbbbb-mmsi-800054302
BBBBBB,412047374,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/bbbbbb-mmsi-412047374
BBBBBBB,800404792,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bbbbbbb-mmsi-800404792
BBH002708,999803939,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bbh002708-mmsi-999803939
BD11196 01 92,574567545,-,-,Fishing / FISHING,-,-,36 m,-,-,-,https://magicport.ai/vessels/fishing/bd11196-01-92-mmsi-574567545
BD97236TS,574310068,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/bd97236ts-mmsi-574310068
BEAUSOLEIL III,316023646,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/beausoleil-iii-mmsi-316023646
BEI LIU FENG,416006488,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/bei-liu-feng-mmsi-416006488
BEIHAI56057,413077933,-,-,Fishing / FISHING,-,-,38 m,-,-,-,https://magicport.ai/vessels/fishing/beihai56057-mmsi-413077933
BEIHO,440191470,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/beiho-mmsi-440191470
BEIHUANG SHANHOU 009,412334932,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/beihuang-shanhou-009-mmsi-412334932
BEN TRE,574202085,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ben-tre-mmsi-574202085
BENJI & SISTERS,316003738,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/benji-sisters-mmsi-316003738
BENYAMIN,422080700,-,-,Fishing / FISHING,-,-,-,-,-,Iran,https://magicport.ai/vessels/fishing/benyamin-mmsi-422080700
BENYJOR,224319430,-,-,Fishing / FISHING,-,-,11 m,-,-,Spain,https://magicport.ai/vessels/fishing/benyjor-mmsi-224319430
BERKAH BERLIAN,525301367,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/berkah-berlian-mmsi-525301367
BERKAH MINA BAROKAH,525700002,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/berkah-mina-barokah-mmsi-525700002
BERLIN,211887330,9969558,DFQB,Unspecified / OTHER,"4,345 MTs",-,84 m,2024,-,-,https://magicport.ai/vessels/unspecified/berlin-mmsi-211887330
BERLIO,227635470,-,FP6584,Fishing / FISHING,-,-,11 m,-,-,France,https://magicport.ai/vessels/fishing/berlio-mmsi-227635470
BETTER DAYS,235036927,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/better-days-mmsi-235036927
BHAVATHYA,419956146,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bhavathya-mmsi-419956146
BI JO HO,440041880,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/bi-jo-ho-mmsi-440041880
BI KYONG,440071140,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/bi-kyong-mmsi-440071140
BIG FISH 41,574997841,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/big-fish-41-mmsi-574997841
BIG HOPPER,310993359,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/big-hopper-mmsi-310993359
BIG METAL HO,440173750,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/big-metal-ho-mmsi-440173750
BIGSTAR HO,440050690,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/bigstar-ho-mmsi-440050690
BIN MOSAED,466500400,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bin-mosaed-mmsi-466500400
BIN MUTTER,408906645,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/bin-mutter-mmsi-408906645
BIN NOORI,408901370,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/bin-noori-mmsi-408901370
BIN RAZAQ 2,408906553,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/bin-razaq-2-mmsi-408906553
BINAMA 5,525401150,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/binama-5-mmsi-525401150
BINH MINH,574399968,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/binh-minh-mmsi-574399968
BINHAIYU15201,912015201,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/binhaiyu15201-mmsi-912015201
BINHAIYU16922,412369934,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/binhaiyu16922-mmsi-412369934
BINHUIYUI6102,412430081,-,0000006,Fishing / FISHING,-,-,437 m,-,-,China,https://magicport.ai/vessels/fishing/binhuiyui6102-mmsi-412430081
BINSEU,440142890,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/binseu-mmsi-440142890
BINTANG HARAPAN 2SH,525401922,-,SKNETE,Fishing / FISHING,-,-,23 m,-,-,Indonesia,https://magicport.ai/vessels/fishing/bintang-harapan-2sh-mmsi-525401922
BINTANG MAS ANDALAS,525900482,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bintang-mas-andalas-mmsi-525900482
BINTANG MAS ARNITA,525900567,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bintang-mas-arnita-mmsi-525900567
BINTANG MAS PATRIOT,525600791,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bintang-mas-patriot-mmsi-525600791
BINTANG MAS UNION,525800619,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bintang-mas-union-mmsi-525800619
BINTANG TJANDRA MAK,525800503,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bintang-tjandra-mak-mmsi-525800503
BITOLLAH2 99,788,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bitollah2-99-mmsi-788
BLACK DRAGON,416008813,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/black-dragon-mmsi-416008813
BLACK EAGLES HO,440063250,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/black-eagles-ho-mmsi-440063250
BLIDA,251157440,-,-,Fishing / FISHING,-,-,-,-,-,Iceland,https://magicport.ai/vessels/fishing/blida-mmsi-251157440
BLONDIE,316034898,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/blondie-mmsi-316034898
BLQROUSH 3 47187,403707340,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/blqroush-3-47187-mmsi-403707340
BLUE FISHING,440023980,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/blue-fishing-mmsi-440023980
BLUE SKY,367442640,-,-,Fishing / FISHING,-,-,-,-,-,Usa,https://magicport.ai/vessels/fishing/blue-sky-mmsi-367442640
BLUEFIN,235087929,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/bluefin-mmsi-235087929
BO HAI001,412280032,-,BZTT5,Fishing / SPECIAL_CRAFT,399 MTs,196 MTs,43 m,2017,-,China,https://magicport.ai/vessels/fishing/bo-hai001-mmsi-412280032
BO HUANG YU 30179,412284032,-,30179,Fishing / FISHING,-,-,17 m,-,-,-,https://magicport.ai/vessels/fishing/bo-huang-yu-30179-mmsi-412284032
BOETAABA,408902182,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/boetaaba-mmsi-408902182
BOHAI101,440209960,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/bohai101-mmsi-440209960
BOHUANGYU 30188,412284043,-,-,Fishing / FISHING,-,-,34 m,-,-,-,https://magicport.ai/vessels/fishing/bohuangyu-30188-mmsi-412284043
BOHUANGYU 30301,412284048,-,-,Fishing / FISHING,-,-,24 m,-,-,China,https://magicport.ai/vessels/fishing/bohuangyu-30301-mmsi-412284048
BOHUANGYU 30539,412285203,-,-,Fishing / FISHING,-,-,17 m,-,-,China,https://magicport.ai/vessels/fishing/bohuangyu-30539-mmsi-412285203
BOHUANGYU 30801,412286024,-,-,Fishing / FISHING,-,-,22 m,-,-,China,https://magicport.ai/vessels/fishing/bohuangyu-30801-mmsi-412286024
BOHUANGYU 31105,412287175,-,-,Fishing / FISHING,-,-,22 m,-,-,China,https://magicport.ai/vessels/fishing/bohuangyu-31105-mmsi-412287175
BOHUANGYU G0103,412283908,-,-,Fishing / FISHING,-,-,15 m,-,-,China,https://magicport.ai/vessels/fishing/bohuangyu-g0103-mmsi-412283908
BOI LONG A28 P199,574000169,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/boi-long-a28-p199-mmsi-574000169
BOIA H3 003,109050324,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/boia-h3-003-mmsi-109050324
BOIA H3 005,109080025,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/boia-h3-005-mmsi-109080025
BOK SUNGHO,440218840,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/bok-sungho-mmsi-440218840
BOLT BP BRASIL CEARA,710566942,-,-,Fishing / FISHING,-,-,-,-,-,Brazil,https://magicport.ai/vessels/fishing/bolt-bp-brasil-ceara-mmsi-710566942
BOO SUNG FISHING,440107820,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/boo-sung-fishing-mmsi-440107820
BOSALMAN,447000174,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bosalman-mmsi-447000174
BOSSMAN,316047905,-,CH-16,Fishing / FISHING,-,-,15 m,-,-,Canada,https://magicport.ai/vessels/fishing/bossman-mmsi-316047905
BOUEE SISMIQUE 8.0V,123456123,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bouee-sismique-80v-mmsi-123456123
BOYNE VALE,235098688,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/boyne-vale-mmsi-235098688
BOZOKLAR BALIKCILIK,271072096,-,-,Fishing / FISHING,-,-,-,-,-,Turkey,https://magicport.ai/vessels/fishing/bozoklar-balikcilik-mmsi-271072096
BRADY & PARKER,316039254,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/brady-parker-mmsi-316039254
BRINCA,257447600,-,LM9979,Fishing / FISHING,-,-,10 m,-,-,Norway,https://magicport.ai/vessels/fishing/brinca-mmsi-257447600
BRIS,257580140,-,-,Fishing / FISHING,-,-,-,-,-,Norway,https://magicport.ai/vessels/fishing/bris-mmsi-257580140
BRITTANY & MADISON V,316032477,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/brittany-madison-v-mmsi-316032477
BROOKE LYNN RAYNE,316031056,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/brooke-lynn-rayne-mmsi-316031056
BRUNSWICK PROVIDER,316008725,-,-,Unspecified / OTHER,-,-,-,-,-,Canada,https://magicport.ai/vessels/unspecified/brunswick-provider-mmsi-316008725
BU BAYAN,408901196,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/bu-bayan-mmsi-408901196
BU GYEONG HO,440215070,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/bu-gyeong-ho-mmsi-440215070
BU HABIB,408906662,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/bu-habib-mmsi-408906662
BU HASSAN,408902014,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/bu-hassan-mmsi-408902014
BU ISA,408901355,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/bu-isa-mmsi-408901355
BU KWANG HO,440190890,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/bu-kwang-ho-mmsi-440190890
BUANA LAYAR SAMUDRA,525900649,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/buana-layar-samudra-mmsi-525900649
BUANA LAYAR SAMUDRA4,525401823,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/buana-layar-samudra4-mmsi-525401823
BUHEUNGHO,440214990,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/buheungho-mmsi-440214990
BUHOLMEN 3 BUOY 92,91800307,-,100%,Fishing / FISHING,-,-,10 m,-,-,-,https://magicport.ai/vessels/fishing/buholmen-3-buoy-92-mmsi-91800307
BUNGA BERSINAR,525601354,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/bunga-bersinar-mmsi-525601354
BUNGA HATI,525101553,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bunga-hati-mmsi-525101553
BUNGA.HATI.NR.,525201134,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/bungahatinr-mmsi-525201134
BUOY 11 EB 61,774,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/buoy-11-eb-61-mmsi-774
BUOY 21 W J 81,782,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/buoy-21-w-j-81-mmsi-782
BUOY 30 EB 90,872,-,-,Fishing / FISHING,-,-,14 m,-,-,-,https://magicport.ai/vessels/fishing/buoy-30-eb-90-mmsi-872
BUOY 8 M B,817,-,100%,Fishing / FISHING,-,-,10 m,-,-,-,https://magicport.ai/vessels/fishing/buoy-8-m-b-mmsi-817
BURADI,408901022,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/buradi-mmsi-408901022
BURHAM 2,408903858,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/burham-2-mmsi-408903858
BURNELL BOYS,316044273,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/burnell-boys-mmsi-316044273
BYJENTA,257475020,-,LM9646,Fishing / FISHING,-,-,9 m,-,-,Norway,https://magicport.ai/vessels/fishing/byjenta-mmsi-257475020
C015 77,900001501,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/c015-77-mmsi-900001501
C18 C14 GOI86,574034986,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/c18-c14-goi86-mmsi-574034986
C28,574060029,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/c28-mmsi-574060029
C45 TUAN DONG D26,574845218,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/c45-tuan-dong-d26-mmsi-574845218
CAHAYA BERKAT PURNMA,525500749,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/cahaya-berkat-purnma-mmsi-525500749
CAHAYA INDAH,525601502,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cahaya-indah-mmsi-525601502
CAHAYA PUTRA PERKASA,525401153,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/cahaya-putra-perkasa-mmsi-525401153
CALEB JOHN,316003480,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/caleb-john-mmsi-316003480
CALLUM'S CATCH,316035764,-,-,Fishing / FISHING,-,-,15 m,-,-,Canada,https://magicport.ai/vessels/fishing/callums-catch-mmsi-316035764
CALYPSO,257290900,-,-,Fishing / FISHING,-,-,-,-,-,Norway,https://magicport.ai/vessels/fishing/calypso-mmsi-257290900
CAMILA S,712801977,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/camila-s-mmsi-712801977
CAMTAN SEA,367749940,-,-,Fishing / FISHING,-,-,-,-,-,Usa,https://magicport.ai/vessels/fishing/camtan-sea-mmsi-367749940
CAO,574933588,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cao-mmsi-574933588
CAO 17 D1D19,574569817,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/cao-17-d1d19-mmsi-574569817
CAO 59 F17,574939675,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cao-59-f17-mmsi-574939675
CAO 74 E30 F3,543216789,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cao-74-e30-f3-mmsi-543216789
CAO 9O PHUONG VU C35,574911430,-,7124TS,Fishing / FISHING,-,-,15 m,-,-,Vietnam,https://magicport.ai/vessels/fishing/cao-9o-phuong-vu-c35-mmsi-574911430
CAO C1 C5,574000783,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/cao-c1-c5-mmsi-574000783
CAO DOI HIEUNGHIA B1,574574720,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/cao-doi-hieunghia-b1-mmsi-574574720
CAPE ISLAND PRINCE 1,316002899,-,-,Fishing / FISHING,-,-,13 m,-,-,Canada,https://magicport.ai/vessels/fishing/cape-island-prince-1-mmsi-316002899
CAPTAIN ALT.,316016302,-,CH16,Fishing / FISHING,-,-,13 m,-,-,Canada,https://magicport.ai/vessels/fishing/captain-alt-mmsi-316016302
CAPTAIN DAVIS,368014640,-,-,Unspecified / OTHER,-,-,-,-,-,Usa,https://magicport.ai/vessels/unspecified/captain-davis-mmsi-368014640
CAPTAIN KANE,316041772,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/captain-kane-mmsi-316041772
CAPTAIN KENNETH,368013420,-,-,Unspecified / OTHER,-,-,-,-,-,Usa,https://magicport.ai/vessels/unspecified/captain-kenneth-mmsi-368013420
CAPTAIN LE,368204230,-,WDM4199,Unspecified / OTHER,-,-,29 m,-,-,Usa,https://magicport.ai/vessels/unspecified/captain-le-mmsi-368204230
CAPTIN HAF,440033010,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/captin-haf-mmsi-440033010
CARL CAROLINE,316006035,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/carl-caroline-mmsi-316006035
CARO,257181340,-,LK8462,Fishing / FISHING,-,-,12 m,-,-,Norway,https://magicport.ai/vessels/fishing/caro-mmsi-257181340
CASTLE LIGHTS,250004173,-,-,Fishing / FISHING,-,-,-,-,-,Ireland,https://magicport.ai/vessels/fishing/castle-lights-mmsi-250004173
CAU LOI 01 A2,574939676,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cau-loi-01-a2-mmsi-574939676
CAU TAY 38B11,574235986,-,CAU,Fishing / FISHING,-,-,19 m,-,-,Vietnam,https://magicport.ai/vessels/fishing/cau-tay-38b11-mmsi-574235986
CAU TOM 18B11TAN,574275087,-,-,Fishing / FISHING,-,-,26 m,-,-,-,https://magicport.ai/vessels/fishing/cau-tom-18b11tan-mmsi-574275087
CAYO SARQUI,775145000,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cayo-sarqui-mmsi-775145000
CC FISHBUOY 05 99,100700005,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cc-fishbuoy-05-99-mmsi-100700005
CEFAS,601999777,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cefas-mmsi-601999777
CERKEZ MUSTAFA,271072229,-,-,Fishing / FISHING,-,-,-,-,-,Turkey,https://magicport.ai/vessels/fishing/cerkez-mustafa-mmsi-271072229
CHA 05 8179U 99,574564569,-,1234567,Fishing / FISHING,-,-,206 m,-,-,Vietnam,https://magicport.ai/vessels/fishing/cha-05-8179u-99-mmsi-574564569
CHA B39 GOI43,574727860,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/cha-b39-goi43-mmsi-574727860
CHA B3GOI67,574910887,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/cha-b3goi67-mmsi-574910887
CHA C20 GOI 77,574123079,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cha-c20-goi-77-mmsi-574123079
CHA C22 GOI 18.HUNG,565282256,-,-,Fishing / FISHING,-,-,-,-,-,Singapore,https://magicport.ai/vessels/fishing/cha-c22-goi-18hung-mmsi-565282256
CHALLENGER,440124670,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/challenger-mmsi-440124670
CHAMPAGNE LADY,338331213,-,-,Fishing / FISHING,-,-,-,-,-,Usa,https://magicport.ai/vessels/fishing/champagne-lady-mmsi-338331213
CHANG EN,200021395,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/chang-en-mmsi-200021395
CHANG HONG MAN NO28,416000929,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/chang-hong-man-no28-mmsi-416000929
